group	label	showSelected1
1	Cluster 6: 683/42619 pixels shown, logFC -5.5 to 5.2, log10(p) 0.0 to 4.9	6
1	Cluster 16: 66/720 pixels shown, logFC -4.2 to 4.9, log10(p) 0.0 to 3.0	16
1	Cluster 20: 84/176 pixels shown, logFC -4.7 to 4.6, log10(p) 0.0 to 2.2	20
1	Cluster 30: 147/195 pixels shown, logFC -4.5 to 4.6, log10(p) 0.0 to 2.4	30
1	Cluster 31: 102/102 pixels shown, logFC -3.9 to 4.6, log10(p) 0.0 to 2.2	31
1	Cluster 50: 126/841 pixels shown, logFC -4.5 to 5.1, log10(p) 0.0 to 3.1	50
1	Cluster 78: 295/295 pixels shown, logFC -4.7 to 2.9, log10(p) 0.0 to 2.2	78
1	Cluster 151: 187/1549 pixels shown, logFC -4.9 to 4.6, log10(p) 0.0 to 4.0	151
1	Cluster 239: 11/11 pixels shown, logFC -4.2 to -1.0, log10(p) 0.3 to 1.5	239
1	Cluster 254: 11/11 pixels shown, logFC -4.2 to 0.4, log10(p) 0.1 to 1.5	254
1	Cluster 285: 28/28 pixels shown, logFC -3.9 to -0.1, log10(p) 0.0 to 1.9	285
1	Cluster 295: 4/6 pixels shown, logFC -3.5 to -1.0, log10(p) 0.3 to 0.9	295
1	Cluster 301: 8/8 pixels shown, logFC -3.5 to -0.5, log10(p) 0.2 to 0.9	301
1	Cluster 326: 12/12 pixels shown, logFC -4.2 to -0.5, log10(p) 0.2 to 1.5	326
1	Cluster 337: 14/14 pixels shown, logFC 1.3 to 3.4, log10(p) 0.4 to 1.0	337
1	Cluster 342: 23/23 pixels shown, logFC -2.7 to -0.1, log10(p) 0.0 to 1.9	342
1	Cluster 418: 6/6 pixels shown, logFC -3.5 to -2.1, log10(p) 0.4 to 0.9	418
