group	label	showSelected1
1	Cluster 12: 2766/31580 pixels shown, logFC -4.4 to 4.6, log10(p) 0.0 to 6.1	12
1	Cluster 17: 330/563 pixels shown, logFC -4.9 to 4.3, log10(p) 0.0 to 3.5	17
1	Cluster 57: 868/2427 pixels shown, logFC -5.7 to 2.3, log10(p) 0.0 to 4.4	57
1	Cluster 72: 611/2266 pixels shown, logFC -4.9 to 4.3, log10(p) 0.0 to 3.8	72
1	Cluster 100: 186/487 pixels shown, logFC -4.9 to 2.2, log10(p) 0.0 to 3.6	100
1	Cluster 160: 1/51 pixels shown, logFC -3.9 to -0.0, log10(p) 0.0 to 2.2	160
1	Cluster 161: 215/215 pixels shown, logFC -2.4 to 2.7, log10(p) 0.0 to 3.0	161
1	Cluster 195: 35/35 pixels shown, logFC -3.9 to 2.6, log10(p) 0.1 to 1.7	195
1	Cluster 253: 10/10 pixels shown, logFC -4.2 to -0.4, log10(p) 0.1 to 1.5	253
1	Cluster 259: 46/46 pixels shown, logFC -2.1 to 3.4, log10(p) 0.1 to 1.9	259
