fill	x	y	xmin	xmax	ymin	ymax
#FAF3F2	6180	24	6155	6205	-1	49
#FEFEFE	6230	24	6205	6255	-1	49
#FDFBFB	6230	74	6205	6255	49	99
#FFFFFF	6280	74	6255	6305	49	99
#FAF3F2	6280	124	6255	6305	99	149
#FBF7F6	6330	124	6305	6355	99	149
#FCF7F6	6330	174	6305	6355	149	199
#FCF8F7	6380	174	6355	6405	149	199
#FDFBFA	6380	224	6355	6405	199	249
#FDFBFA	6430	224	6405	6455	199	249
#FFFEFE	6430	274	6405	6455	249	299
#FEFEFF	6480	274	6455	6505	249	299
#FBFBFD	6480	324	6455	6505	299	349
#FCF8F7	6530	324	6505	6555	299	349
#FEFDFD	6530	374	6505	6555	349	399
#FBF6F5	6580	374	6555	6605	349	399
#FEFEFE	6280	24	6255	6305	-1	49
#FDFAFA	6380	124	6355	6405	99	149
#FDFAF9	6480	224	6455	6505	199	249
#FFFEFF	6580	324	6555	6605	299	349
#FDFDFE	6330	74	6305	6355	49	99
#FDF9F9	6430	174	6405	6455	149	199
#FCF7F7	6530	274	6505	6555	249	299
#F7EEEC	6630	374	6605	6655	349	399
#D3CDE7	6330	24	6305	6355	-1	49
#DBD6EB	6380	74	6355	6405	49	99
#FEFCFC	6430	124	6405	6455	99	149
#FEFCFC	6480	174	6455	6505	149	199
#FFFEFE	6530	224	6505	6555	199	249
#FDFBFB	6580	274	6555	6605	249	299
#FCF9F8	6630	324	6605	6655	299	349
#3A3A98	6380	24	6355	6405	-1	49
#FEFCFC	6480	124	6455	6505	99	149
#FDFAF9	6580	224	6555	6605	199	249
#EBE8F4	6430	74	6405	6455	49	99
#FFFEFE	6530	174	6505	6555	149	199
#FCF7F7	6630	274	6605	6655	249	299
#FEFCFC	6680	324	6655	6705	299	349
#5952A6	6430	24	6405	6455	-1	49
#FDFBFB	6480	74	6455	6505	49	99
#FDFAF9	6530	124	6505	6555	99	149
#FDFAF9	6580	174	6555	6605	149	199
#FEFEFE	6630	224	6605	6655	199	249
#FDFBFB	6680	274	6655	6705	249	299
#EDEAF5	6480	24	6455	6505	-1	49
#FDFAFA	6580	124	6555	6605	99	149
#FAF4F3	6680	224	6655	6705	199	249
#FEFDFE	6530	74	6505	6555	49	99
#FCF8F8	6630	174	6605	6655	149	199
#F0DCDA	6730	274	6705	6755	249	299
#FEFEFF	6530	24	6505	6555	-1	49
#FDFBFB	6580	74	6555	6605	49	99
#FEFDFC	6680	174	6655	6705	149	199
#FFFFFE	6730	224	6705	6755	199	249
#FFFFFF	6630	124	6605	6655	99	149
#FFFFFF	6580	24	6555	6605	-1	49
#FFFFFF	6680	124	6655	6705	99	149
#FDFAFA	6630	74	6605	6655	49	99
#FDFAFA	6730	174	6705	6755	149	199
#F8EEED	6780	224	6755	6805	199	249
#FCF8F7	6630	24	6605	6655	-1	49
#FDFAFA	6680	74	6655	6705	49	99
#FCFCFE	6730	124	6705	6755	99	149
#FFFEFE	6780	174	6755	6805	149	199
#B5716A	6680	24	6655	6705	-1	49
#FEFDFD	6780	124	6755	6805	99	149
#E0BCB7	6730	74	6705	6755	49	99
#F9F8FC	6830	174	6805	6855	149	199
#96413C	6730	24	6705	6755	-1	49
#FFFFFF	6780	74	6755	6805	49	99
#FDFBFB	6830	124	6805	6855	99	149
#D6A9A3	6780	24	6755	6805	-1	49
#FDFDFE	6830	74	6805	6855	49	99
#FAF4F3	6880	124	6855	6905	99	149
#FEFEFE	6830	24	6805	6855	-1	49
#FDFDFE	6880	74	6855	6905	49	99
#FFFFFF	6880	24	6855	6905	-1	49
#EFDAD8	6930	74	6905	6955	49	99
#FFFFFF	6930	24	6905	6955	-1	49
#FCF8F7	6980	24	6955	7005	-1	49
