group	fill	colour	clickSelects
2	#CD1076	#000000	83
3	#CD1076	#000000	224
4	#FFFFFF	#D3D3D3	34
5	#FFFFFF	#D3D3D3	34
6	#FFFFFF	#D3D3D3	34
7	#FFFFFF	#D3D3D3	34
8	#FFFFFF	#D3D3D3	34
9	#FFFFFF	#D3D3D3	34
10	#FFFFFF	#D3D3D3	34
11	#FFFFFF	#D3D3D3	34
12	#FFFFFF	#D3D3D3	34
13	#FFFFFF	#D3D3D3	12
14	#CD1076	#000000	224
15	#FFFFFF	#D3D3D3	12
16	#FFFFFF	#D3D3D3	12
17	#FFFFFF	#D3D3D3	12
18	#FFFFFF	#D3D3D3	12
19	#FFFFFF	#D3D3D3	12
20	#FFFFFF	#D3D3D3	12
21	#FFFFFF	#D3D3D3	12
22	#FFFFFF	#D3D3D3	51
23	#FFFFFF	#D3D3D3	51
24	#FFFFFF	#D3D3D3	12
25	#CD1076	#000000	224
26	#FFFFFF	#D3D3D3	51
27	#FFFFFF	#D3D3D3	51
28	#FFFFFF	#D3D3D3	51
29	#FFFFFF	#D3D3D3	51
30	#FFFFFF	#D3D3D3	51
31	#FFFFFF	#D3D3D3	51
32	#FFFFFF	#D3D3D3	51
33	#FFFFFF	#D3D3D3	51
34	#FFFFFF	#D3D3D3	51
35	#FFFFFF	#D3D3D3	51
36	#CD1076	#000000	224
37	#FFFFFF	#D3D3D3	12
38	#FFFFFF	#D3D3D3	51
39	#FFFFFF	#D3D3D3	51
40	#FFFFFF	#D3D3D3	51
41	#FFFFFF	#D3D3D3	12
42	#FFFFFF	#D3D3D3	12
43	#FFFFFF	#D3D3D3	51
44	#FFFFFF	#D3D3D3	12
45	#FFFFFF	#D3D3D3	51
46	#EE99B8	#646464	18
47	#EE99B8	#646464	18
48	#EE99B8	#646464	18
49	#FFFFFF	#D3D3D3	34
50	#FFFFFF	#D3D3D3	34
52	#CD1076	#000000	83
53	#CD1076	#000000	224
54	#FFFFFF	#D3D3D3	34
55	#FFFFFF	#D3D3D3	34
56	#FFFFFF	#D3D3D3	34
57	#FFFFFF	#D3D3D3	34
58	#FFFFFF	#D3D3D3	34
59	#FFFFFF	#D3D3D3	34
60	#FFFFFF	#D3D3D3	34
61	#FFFFFF	#D3D3D3	34
62	#FFFFFF	#D3D3D3	34
63	#FFFFFF	#D3D3D3	12
64	#CD1076	#000000	224
65	#FFFFFF	#D3D3D3	12
66	#FFFFFF	#D3D3D3	12
67	#FFFFFF	#D3D3D3	12
68	#FFFFFF	#D3D3D3	51
69	#FFFFFF	#D3D3D3	51
70	#FFFFFF	#D3D3D3	12
71	#FFFFFF	#D3D3D3	12
72	#FFFFFF	#D3D3D3	12
73	#FFFFFF	#D3D3D3	12
74	#FFFFFF	#D3D3D3	12
75	#CD1076	#000000	224
76	#FFFFFF	#D3D3D3	51
77	#FFFFFF	#D3D3D3	51
78	#FFFFFF	#D3D3D3	51
79	#FFFFFF	#D3D3D3	51
80	#FFFFFF	#D3D3D3	51
81	#FFFFFF	#D3D3D3	51
82	#FFFFFF	#D3D3D3	51
83	#FFFFFF	#D3D3D3	51
84	#FFFFFF	#D3D3D3	51
85	#FFFFFF	#D3D3D3	51
86	#CD1076	#000000	224
87	#FFFFFF	#D3D3D3	51
88	#FFFFFF	#D3D3D3	12
89	#FFFFFF	#D3D3D3	51
90	#FFFFFF	#D3D3D3	51
91	#FFFFFF	#D3D3D3	51
92	#FFFFFF	#D3D3D3	12
93	#FFFFFF	#D3D3D3	12
94	#FFFFFF	#D3D3D3	12
95	#FFFFFF	#D3D3D3	51
96	#FFFFFF	#D3D3D3	51
97	#EE99B8	#646464	18
98	#EE99B8	#646464	18
99	#EE99B8	#646464	18
100	#FFFFFF	#D3D3D3	34
101	#FFFFFF	#D3D3D3	34
103	#CD1076	#000000	224
104	#CD1076	#000000	224
105	#FFFFFF	#D3D3D3	34
106	#FFFFFF	#D3D3D3	34
107	#FFFFFF	#D3D3D3	34
108	#FFFFFF	#D3D3D3	34
109	#FFFFFF	#D3D3D3	34
110	#FFFFFF	#D3D3D3	34
111	#FFFFFF	#D3D3D3	34
