group	fill	colour	clickSelects
2	#CD1076	#000000	210
3	#CD1076	#000000	210
4	#CD1477	#020202	332
5	#CD1477	#020202	332
6	#CD1477	#020202	332
7	#DA4F8C	#242424	8
8	#DA4F8C	#242424	8
9	#DA4F8C	#242424	8
10	#DA4F8C	#242424	8
11	#DA4F8C	#242424	8
12	#DA4F8C	#242424	8
13	#DA4F8C	#242424	8
14	#CD1076	#000000	210
15	#DA4F8C	#242424	8
16	#DA4F8C	#242424	8
17	#DA4F8C	#242424	8
18	#DA4F8C	#242424	8
19	#DA4F8C	#242424	8
20	#DA4F8C	#242424	8
21	#DA4F8C	#242424	8
22	#FFFFFF	#D3D3D3	9
23	#FFFFFF	#D3D3D3	9
24	#FFFFFF	#D3D3D3	9
25	#CD1076	#000000	214
26	#FFFFFF	#D3D3D3	9
27	#FFFFFF	#D3D3D3	10
28	#FFFFFF	#D3D3D3	10
29	#FFFFFF	#D3D3D3	10
30	#FFFFFF	#D3D3D3	10
31	#FFFFFF	#D3D3D3	9
32	#FFFFFF	#D3D3D3	9
33	#FFFFFF	#D3D3D3	10
34	#FFFFFF	#D3D3D3	10
35	#FFFFFF	#D3D3D3	10
36	#CD1076	#000000	214
37	#FFFFFF	#D3D3D3	10
38	#FFFFFF	#D3D3D3	10
39	#FFFFFF	#D3D3D3	10
40	#FFFFFF	#D3D3D3	10
41	#FFFFFF	#D3D3D3	10
42	#FFFFFF	#D3D3D3	10
43	#FFFFFF	#D3D3D3	10
44	#FFFFFF	#D3D3D3	10
45	#FFFFFF	#D3D3D3	10
46	#CD1477	#020202	332
47	#CD1477	#020202	332
48	#CD1477	#020202	332
49	#DA4F8C	#242424	8
50	#CD1477	#020202	332
52	#CD1076	#000000	177
53	#CD1076	#000000	210
54	#DA4F8C	#242424	8
55	#CD1477	#020202	332
56	#CD1477	#020202	332
57	#DA4F8C	#242424	8
58	#DA4F8C	#242424	8
59	#DA4F8C	#242424	8
60	#DA4F8C	#242424	8
