x	y	clickSelects	showSelected1
0.0340265237751103	1	1	log2(tiles)=3.75 log10(pixels)=4.00
0.026165408839252	1	2	log2(tiles)=3.25 log10(pixels)=4.00
0.0375672571526753	1	3	log2(tiles)=2.00 log10(pixels)=3.50
0.0415908256580013	1	4	log2(tiles)=2.25 log10(pixels)=3.25
-0.0623382973470408	1	5	log2(tiles)=3.75 log10(pixels)=4.25
-0.12039674466351	1	6	log2(tiles)=5.00 log10(pixels)=4.75
-0.111918453504254	1	7	log2(tiles)=3.75 log10(pixels)=4.25
-0.0268050907950621	1	8	log2(tiles)=1.50 log10(pixels)=3.50
0.0618669721385627	1	9	log2(tiles)=2.00 log10(pixels)=4.00
0.109848420756105	1	10	log2(tiles)=3.75 log10(pixels)=4.00
0.0846547668832414	1	11	log2(tiles)=2.00 log10(pixels)=3.25
-0.000587874327724336	1	12	log2(tiles)=4.50 log10(pixels)=4.50
-0.0391021572434522	1	13	log2(tiles)=1.00 log10(pixels)=2.50
-0.0428718023231869	1	14	log2(tiles)=1.50 log10(pixels)=3.00
0.0261245167454502	1	15	log2(tiles)=3.50 log10(pixels)=4.00
0.107332496431269	1	16	log2(tiles)=1.00 log10(pixels)=2.75
0.000508394851346239	1	17	log2(tiles)=1.50 log10(pixels)=2.75
-0.0435382623686453	1	18	log2(tiles)=2.50 log10(pixels)=3.75
-0.0705810742857072	1	19	log2(tiles)=1.00 log10(pixels)=2.00
-0.00448733218585007	1	20	log2(tiles)=1.00 log10(pixels)=2.25
0.122006673006805	1	21	log2(tiles)=2.50 log10(pixels)=3.50
-0.0681564120552274	1	22	log2(tiles)=0.00 log10(pixels)=2.25
-0.0622314329500644	1	23	log2(tiles)=3.25 log10(pixels)=4.00
-0.0239158840241762	1	24	log2(tiles)=1.00 log10(pixels)=3.25
-0.0615801779972895	1	25	log2(tiles)=1.00 log10(pixels)=2.75
-0.0409586076789064	1	26	log2(tiles)=1.00 log10(pixels)=2.00
-0.00305075150461898	1	27	log2(tiles)=1.50 log10(pixels)=3.00
0.0682258936139557	1	28	log2(tiles)=1.00 log10(pixels)=2.75
-0.0457574905606752	1	29	log2(tiles)=0.00 log10(pixels)=2.00
0.0400346113625178	1	30	log2(tiles)=1.00 log10(pixels)=2.25
0.00860017176191752	1	31	log2(tiles)=0.00 log10(pixels)=2.00
0.0224442335063197	1	32	log2(tiles)=1.00 log10(pixels)=2.50
0.000907699700856135	1	33	log2(tiles)=2.00 log10(pixels)=3.25
0.0417084208914362	1	34	log2(tiles)=3.25 log10(pixels)=4.00
0.104684553954729	1	35	log2(tiles)=2.00 log10(pixels)=3.25
0.0983048630481607	1	36	log2(tiles)=1.00 log10(pixels)=2.25
-0.0043648054024501	1	37	log2(tiles)=1.00 log10(pixels)=2.00
0.0185139398778875	1	38	log2(tiles)=1.00 log10(pixels)=1.50
-0.00572287919815695	1	39	log2(tiles)=1.00 log10(pixels)=3.25
-0.0528419686577808	1	40	log2(tiles)=0.00 log10(pixels)=1.50
0.10422605308447	1	41	log2(tiles)=1.00 log10(pixels)=2.50
0.0369370227046737	1	42	log2(tiles)=2.50 log10(pixels)=3.50
-0.0939017979871681	1	43	log2(tiles)=1.50 log10(pixels)=2.75
-0.0120126736665691	1	44	log2(tiles)=1.00 log10(pixels)=2.75
0.0510299956639813	1	45	log2(tiles)=0.00 log10(pixels)=2.25
0.0688854145940097	1	46	log2(tiles)=1.00 log10(pixels)=2.75
-0.102059991327962	1	47	log2(tiles)=0.00 log10(pixels)=1.50
-0.110750782428393	1	48	log2(tiles)=1.50 log10(pixels)=3.25
-0.106547323513813	1	49	log2(tiles)=1.00 log10(pixels)=1.75
-0.0752040042020878	1	50	log2(tiles)=1.50 log10(pixels)=3.00
0.0285310606354114	1	51	log2(tiles)=2.25 log10(pixels)=3.50
-0.0696024086130334	1	52	log2(tiles)=2.25 log10(pixels)=3.50
0.0865873046717551	1	53	log2(tiles)=2.00 log10(pixels)=2.50
0.0179093958966892	1	54	log2(tiles)=3.50 log10(pixels)=4.00
-0.0222763947111522	1	55	log2(tiles)=1.00 log10(pixels)=2.00
-0.0606673061697372	1	56	log2(tiles)=0.00 log10(pixels)=2.50
-0.114930223668065	1	57	log2(tiles)=2.00 log10(pixels)=3.50
-0.0861861476162833	1	58	log2(tiles)=0.00 log10(pixels)=2.00
0.0314789170422551	1	59	log2(tiles)=1.00 log10(pixels)=1.50
0.05307844348342	1	60	log2(tiles)=2.00 log10(pixels)=3.00
