group	fill	clickSelects
1	#FFFFFF	54
2	#FFFFFF	21
3	#FFFFFF	21
4	#FFFFFF	54
5	#FFFFFF	54
6	#FFFFFF	54
7	#FFFFFF	54
8	#FFFFFF	54
9	#FFFFFF	54
10	#FFFFFF	54
11	#FFFFFF	21
12	#FFFFFF	21
13	#FFFFFF	21
14	#FFFFFF	21
15	#FFFFFF	21
16	#FFFFFF	54
17	#FFFFFF	21
18	#FFFFFF	21
19	#FFFFFF	21
20	#FFFFFF	21
21	#FFFFFF	21
22	#FFFFFF	21
23	#FFFFFF	21
24	#FFFFFF	21
25	#FFFFFF	21
26	#FFFFFF	21
27	#FFFFFF	21
28	#FFFFFF	343
29	#FFFFFF	21
30	#FFFFFF	343
31	#FFFFFF	343
32	#FFFFFF	343
33	#FFFFFF	343
34	#FFFFFF	21
35	#FFFFFF	21
36	#FFFFFF	21
37	#FFFFFF	21
38	#FFFFFF	21
39	#FFFFFF	21
40	#FFFFFF	21
41	#FFFFFF	21
42	#FFFFFF	21
43	#FFFFFF	21
44	#FFFFFF	21
45	#FFFFFF	116
46	#FFFFFF	21
47	#FFFFFF	21
48	#FFFFFF	54
49	#FFFFFF	54
50	#FFFFFF	54
52	#FFFFFF	54
53	#FFFFFF	54
54	#FFFFFF	54
55	#FFFFFF	54
56	#FFFFFF	54
57	#FFFFFF	54
58	#FFFFFF	54
59	#FFFFFF	54
60	#FFFFFF	54
61	#FFFFFF	21
62	#FFFFFF	21
63	#FFFFFF	21
64	#FFFFFF	21
65	#FFFFFF	21
66	#FFFFFF	21
67	#FFFFFF	54
68	#FFFFFF	54
69	#FFFFFF	21
70	#FFFFFF	21
71	#FFFFFF	21
72	#FFFFFF	21
73	#FFFFFF	21
74	#FFFFFF	21
75	#FFFFFF	21
76	#FFFFFF	21
77	#FFFFFF	21
78	#FFFFFF	21
79	#FFFFFF	21
80	#FFFFFF	21
81	#FFFFFF	343
82	#FFFFFF	343
83	#FFFFFF	21
84	#FFFFFF	21
