x	y	clickSelects
0.00738586428895993	0.438548791122642	265
0.00740559197009993	-1.47198255944885	265
0.0432192118152299	0.95115716424877	184
0.04324103229037	-1.99204763410701	298
0.02741472508732	0.317393363100265	298
-0.01159923935632	-1.09619196204817	177
-0.00603881625408009	-1.57666047360985	127
0.02710595399754	-1.48991049861445	127
0.0630472780109399	-1.15900945727968	127
-0.0390039551129899	0.32033413816427	127
0.0769941699510499	-0.379667210273624	127
0.0921189257170401	2.04200760334129	47
0.0459015670171601	-1.00217192678269	47
0.0309089829103999	-1.62775165153433	47
0.07967944549343	1.1088215298598	194
-0.0633395245785999	-0.484678840612446	314
0.0447973522018099	-2.1858609473805	242
0.10003513639811	-1.71550056597835	242
0.0512939544102	-2.10880432368889	242
0.06916089326433	2.2861878869801	242
0.01230936411066	0.46951256397017	432
-0.0159686023852801	-0.329118837480337	432
0.01686915373795	-1.50344098063657	215
0.0705370576604301	0.944244995072125	215
0.0230852092062399	-0.0497442555750496	215
0.0220720831368799	-1.12823570305505	215
0.12065194032922	-0.141643766558772	294
-0.02859360953072	1.54623361549682	59
0.02617097037299	0.0704664708153047	144
-0.0156894514280499	1.54129404869219	400
-0.0196262464013099	-1.28259353313182	400
-0.0317976526629	1.72449528832614	400
-0.0034508683868999	-0.72399609184086	400
0.08313271451612	2.4937752270715	400
0.04494987542193	-0.263026344876579	400
0.0341289180656099	1.76758000420415	369
